9316;Urielle Y. Keller;24;Lavasoft;Payroll;4253,00
9481;Lareina J. Owen;58;Chami;Quality Assurance;8226,00
9503;Gillian R. Bauer;23;Chami;Quality Assurance;4092,00
9523;Hiroko H. Dickson;49;Apple Systems;Quality Assurance;3325,00
9525;Hayfa O. Church;65;Adobe;Customer Service;7705,00
9538;David A. Moore;67;Microsoft;Customer Relations;4189,00
9620;MacKenzie T. Rodgers;45;Yahoo;Quality Assurance;3269,00
9629;Amal D. Morse;54;Cakewalk;Legal Department;1466,00
9630;Alana E. Goodwin;35;Finale;Quality Assurance;8151,40
9687;Gray B. Hinton;27;Yahoo;Sales and Marketing;8280,00
9700;Daquan L. Bishop;42;Microsoft;Customer Service;8079,00
9701;Josephine H. Short;49;Cakewalk;Asset Management;7214,00
9773;Sean C. Dickerson;19;Macromedia;Customer Relations;6034,00
9783;Evan B. Herman;65;Borland;Tech Support;5958,00
9835;Cheryl Z. Mcpherson;23;Altavista;Tech Support;8533,00
9836;Zia Y. Arnold;27;Altavista;Sales and Marketing;4779,00
9854;Keiko L. Schmidt;55;Sibelius;Finances;7206,00
10007;Damon R. Lucas;60;Altavista;Research and Development;7673,25
10012;Clio A. Munoz;66;Adobe;Customer Service;1594,06
10015;Quyn Z. Horne;55;Borland;Asset Management;2874,73
10020;Ramona R. Lott;35;Finale;Payroll;9435,18
10027;Nigel F. Fletcher;29;Apple Systems;Accounting;1335,54
10036;Paki U. Castillo;42;Apple Systems;Quality Assurance;9426,56
10039;Barrett E. George;21;Macromedia;Public Relations;7427,07
10047;Adrienne S. Burns;45;Altavista;Media Relations;8748,62
10050;Jelani X. Gibson;24;Adobe;Sales and Marketing;6916,31
10051;Quemby X. Daugherty;41;Apple Systems;Tech Support;3549,40
10056;Octavia S. Dunn;59;Altavista;Finances;5779,42
10057;Gray S. Joyner;36;Borland;Sales and Marketing;7876,27
10058;Moses C. Jenkins;66;Apple Systems;Customer Service;7144,40
10060;Sylvester K. Harper;21;Adobe;Research and Development;8188,33
10062;Lionel H. Norman;49;Lycos;Quality Assurance;3618,83
10066;Quemby M. Shepard;31;Macromedia;Asset Management;3016,05
10071;Quinn K. Munoz;42;Borland;Legal Department;6668,91
10075;Aline S. Little;49;Finale;Accounting;8777,51
10078;Karina X. Lucas;56;Lycos;Research and Development;4504,73
10080;Echo S. Medina;50;Apple Systems;Human Resources;9895,14
10083;Jin X. Perkins;22;Google;Public Relations;1395,41
10084;Castor U. Frank;54;Sibelius;Research and Development;8689,80
10092;Hannah Y. Randall;67;Macromedia;Quality Assurance;9059,24
10098;Nichole I. Cook;69;Borland;Media Relations;3476,08
10099;Zelda R. Skinner;28;Chami;Legal Department;3469,42
10102;Alexandra A. Price;67;Sibelius;Customer Service;6133,17
10106;Zeus N. Sheppard;59;Sibelius;Payroll;3206,03
10109;Daria Z. Wooten;30;Apple Systems;Customer Relations;2246,95
10110;Wynne E. Andrews;21;Altavista;Asset Management;2577,30
10118;Norman Y. Ware;40;Lavasoft;Asset Management;2251,04
10121;Montana C. Lawrence;59;Lavasoft;Tech Support;4954,47
10140;Russell R. Gamble;70;Apple Systems;Legal Department;3077,53
10144;Janna D. Brown;32;Yahoo;Research and Development;3582,15
10145;Zenia Y. Hall;22;Adobe;Quality Assurance;9468,07
10148;Quemby L. Hyde;31;Lavasoft;Asset Management;3879,86
10150;Garth U. Rocha;31;Apple Systems;Tech Support;1762,12
10152;Mia D. Mueller;63;Lycos;Customer Service;1771,15
10159;Latifah D. Conway;40;Macromedia;Public Relations;9147,03
10163;Jeanette O. Roberts;63;Microsoft;Tech Support;3149,22
10166;Boris A. Richardson;35;Sibelius;Accounting;1317,15
10176;Matthew V. Stevens;61;Apple Systems;Customer Service;1643,35
10182;Madaline Z. Whitaker;70;Cakewalk;Sales and Marketing;3197,47
10198;Devin Y. Walter;63;Lycos;Payroll;9122,17
10204;Cynthia X. Gay;66;Yahoo;Customer Service;6891,88
10205;Beau A. Oneill;55;Chami;Accounting;8679,32
10216;Aubrey I. Alston;28;Lavasoft;Customer Relations;3473,41
10234;Raja V. Shaw;60;Apple Systems;Advertising;3468,45
10235;Summer Y. Mullen;23;Adobe;Finances;3310,49
10238;Lilah H. William;45;Altavista;Sales and Marketing;1637,50
10243;Clarke T. Whitfield;57;Yahoo;Customer Service;2622,09
10249;Tanya C. Humphrey;66;Cakewalk;Advertising;3909,35
10258;Lavinia I. Chen;40;Altavista;Asset Management;7995,32
10265;Ivan R. Ross;70;Finale;Research and Development;3854,07
10286;Peter Q. Alvarez;39;Microsoft;Quality Assurance;1242,65
10295;Nolan M. Rodgers;62;Google;Media Relations;6144,28
10297;Eaton V. Richmond;36;Borland;Quality Assurance;9593,37
10298;Rae Q. Swanson;52;Lavasoft;Finances;6888,18
10307;Wendy O. Mcknight;22;Adobe;Payroll;3350,19
10308;Mohammad A. Diaz;18;Altavista;Finances;7808,19
10314;Charissa E. Stark;34;Altavista;Media Relations;9237,63
10316;Libby O. Donaldson;68;Cakewalk;Tech Support;8358,13
10328;Mohammad H. Dominguez;39;Microsoft;Legal Department;7672,87
10330;Suki Q. Branch;21;Lavasoft;Accounting;4293,80
10333;Preston H. Compton;48;Macromedia;Asset Management;8733,54
10337;Isabella H. Hogan;33;Lycos;Research and Development;8411,12
10340;Solomon E. Simmons;61;Borland;Public Relations;8443,25
10344;Chadwick H. Fleming;22;Microsoft;Research and Development;6122,98
10362;Alice T. Porter;47;Altavista;Sales and Marketing;2241,72
10362;Susan C. Ewing;65;Yahoo;Tech Support;7684,91
10368;Edward M. Thomas;57;Adobe;Advertising;7192,57
10369;Julian X. Lynch;39;Lavasoft;Sales and Marketing;4126,66
10373;Armando E. Atkins;41;Cakewalk;Research and Development;2717,80
10375;Kamal U. Powers;35;Lavasoft;Research and Development;8990,16
10378;Elijah S. Henry;20;Sibelius;Finances;3338,76
10389;Britanni I. Valdez;23;Macromedia;Human Resources;7135,65
10390;Callie A. Wolf;33;Borland;Finances;8906,98
10390;Igor U. Hardy;40;Lavasoft;Tech Support;9776,35
10391;Tatum V. Mueller;43;Altavista;Quality Assurance;6040,22
10395;Ivan G. Roman;27;Adobe;Human Resources;9040,48
10397;Jordan G. Baird;32;Lavasoft;Legal Department;8698,54
10398;Yardley N. Fulton;35;Google;Research and Development;5173,24
10399;Merrill N. Osborne;35;Borland;Accounting;4205,80
10407;Neve V. Shelton;27;Lavasoft;Sales and Marketing;1405,85
10409;Bianca Z. Wooten;44;Lycos;Finances;6897,93
10410;Cruz P. Poole;32;Sibelius;Accounting;5607,07
10412;Julie A. Anderson;48;Sibelius;Advertising;1896,60
10418;Damian Z. Lewis;70;Finale;Advertising;5029,73
10419;Carissa A. Thomas;33;Lycos;Advertising;9455,32
10429;Rebecca O. Gross;42;Apple Systems;Tech Support;1302,44
10432;Ingrid M. Solis;48;Yahoo;Media Relations;8389,93
10437;Justin U. Parsons;57;Macromedia;Research and Development;6979,93
10438;Zephania Z. Griffin;49;Borland;Advertising;6070,57
10442;Paloma N. Frazier;18;Google;Customer Relations;9989,50
10449;Yardley W. England;46;Microsoft;Legal Department;3957,03
10450;Leroy B. Saunders;49;Borland;Payroll;9606,65
10451;Fallon R. Salinas;49;Finale;Legal Department;3432,98
10455;Craig M. Mendez;58;Altavista;Quality Assurance;1535,06
10459;Barry P. Lester;44;Microsoft;Human Resources;5268,24
10468;Stephen W. Vega;19;Altavista;Media Relations;5065,98
10469;Paki J. Bond;39;Macromedia;Payroll;3443,77
10470;Kirk K. Duffy;62;Yahoo;Asset Management;5386,45
10474;Rafael Z. Fowler;61;Finale;Public Relations;3642,07
10476;Tashya Y. Swanson;69;Adobe;Quality Assurance;3500,19
10483;Jessamine H. Clemons;53;Chami;Accounting;9597,83
10489;Fleur M. Owen;50;Microsoft;Accounting;1278,68
10497;Zephr D. Russo;59;Adobe;Advertising;3517,23
10501;Rosalyn D. Cox;36;Finale;Tech Support;3516,68
10504;Sigourney T. Franks;34;Google;Tech Support;4368,61
10508;Curran T. Simpson;24;Adobe;Advertising;4816,12
10515;Noel J. Pruitt;20;Macromedia;Sales and Marketing;3951,55
10521;Neve W. Monroe;39;Adobe;Finances;2192,42
10522;Reuben V. Miles;39;Finale;Advertising;6879,17
10528;Dominic P. Wilcox;40;Microsoft;Accounting;2572,40
10535;Uta K. Heath;63;Chami;Tech Support;6420,34
10545;Anne C. Fitzpatrick;68;Microsoft;Legal Department;3325,48
10550;Tanek T. Lara;68;Macromedia;Human Resources;6467,52
10553;Xandra W. Alford;43;Google;Human Resources;9816,60
10554;Aiko M. Brock;31;Chami;Public Relations;4549,21
10555;Aquila K. Morris;52;Cakewalk;Human Resources;2373,65
10560;Casey E. Durham;53;Altavista;Tech Support;8079,56
10562;Denise T. Ford;66;Chami;Research and Development;7359,52
10565;Octavius Q. Reed;25;Lycos;Research and Development;5749,57
10569;Roanna C. Mooney;26;Lycos;Advertising;2802,26
10571;Todd R. Galloway;24;Altavista;Finances;7243,58
10572;Leo L. Hammond;36;Borland;Asset Management;7538,06
10586;Lacy Y. Flowers;65;Adobe;Customer Relations;5523,27
10593;Berk M. Randolph;23;Lavasoft;Legal Department;7005,94
10593;Jayme W. Farley;19;Google;Accounting;7143,97
10598;Hyatt Y. Ryan;47;Adobe;Advertising;6491,86
10602;Isaiah G. Black;67;Borland;Customer Relations;3893,72
10603;Tiger F. Bridges;61;Lycos;Quality Assurance;6980,26
10608;Richard H. Goodwin;25;Adobe;Public Relations;1145,76
10612;Hector Y. Oconnor;66;Cakewalk;Advertising;6757,07
10627;Nora D. Ford;60;Yahoo;Human Resources;9894,47
10628;Cameran I. Justice;27;Altavista;Legal Department;1223,90
10632;Kim X. Roth;35;Sibelius;Research and Development;1402,79
10644;Jaden E. Dalton;59;Finale;Public Relations;5012,68
10645;Geraldine R. Duffy;48;Macromedia;Advertising;3951,31
10647;Thomas I. Franklin;42;Apple Systems;Customer Service;3659,87
10649;Inez D. Cline;31;Borland;Customer Service;4128,72
10653;Rowan T. Mckinney;70;Adobe;Public Relations;9297,09
10656;Olivia K. Riggs;23;Cakewalk;Media Relations;2251,10
10657;Lara P. Zimmerman;44;Lavasoft;Asset Management;6568,55
10659;Darrel E. Cannon;42;Yahoo;Media Relations;1407,64
10660;Steel K. Kelley;67;Microsoft;Advertising;7828,16
10673;Lyle V. Malone;49;Adobe;Payroll;4050,96
10674;Ocean I. Duncan;46;Cakewalk;Research and Development;1843,45
10676;Cassady F. Mccall;65;Microsoft;Tech Support;1493,03
10696;Montana I. Griffin;23;Lycos;Legal Department;9499,25
10701;Vanna V. Thomas;69;Altavista;Sales and Marketing;1316,34
10706;Hilel G. Barnett;42;Macromedia;Public Relations;6663,70
10707;Irma F. Durham;25;Adobe;Customer Service;2639,34
10712;Nash Q. Odom;33;Altavista;Customer Service;2531,95
10721;Emerald E. Lowery;70;Finale;Customer Service;3076,96
10727;Kirby K. Mejia;47;Lavasoft;Finances;5803,37
10732;Mechelle Y. Mccall;42;Finale;Public Relations;3261,62
10734;Andrew S. Cooke;64;Adobe;Tech Support;9780,76
10736;Macey X. Kirby;30;Lycos;Payroll;9447,29
10748;Ayanna J. Fry;61;Sibelius;Human Resources;2992,32
10751;Laith R. Shepard;41;Finale;Accounting;7476,63
10758;Abbot K. Stone;47;Finale;Quality Assurance;7465,26
10765;Bethany D. Browning;53;Cakewalk;Customer Relations;3431,76
10770;Unity T. Whitley;28;Chami;Asset Management;9947,74
10772;Marvin M. Parrish;58;Lycos;Media Relations;1656,12
10780;Molly A. Maxwell;70;Macromedia;Advertising;5496,31
10786;Wyatt Z. Mclaughlin;23;Microsoft;Accounting;6968,13
10787;Driscoll D. Davis;22;Borland;Finances;7473,45
10790;Kylynn S. Delacruz;54;Borland;Payroll;4838,01
10797;Emerson U. Molina;52;Chami;Human Resources;7926,18
10808;Hamilton Y. Valdez;39;Chami;Research and Development;3462,69
10813;Imani O. Rowe;53;Chami;Asset Management;2988,13
10815;Sonia B. Odom;43;Google;Advertising;7266,39
10821;Malik R. Nguyen;20;Lycos;Sales and Marketing;8856,92
10832;Aladdin T. Le;40;Lavasoft;Tech Support;1429,01
10836;Rosalyn W. Richmond;53;Chami;Human Resources;6773,52
10840;Chastity Q. Clemons;48;Chami;Tech Support;8914,30
10841;Lareina X. Ball;70;Lycos;Customer Service;3665,63
10842;Elvis O. Vaughn;65;Microsoft;Finances;9300,52
10845;Murphy E. Scott;31;Borland;Human Resources;2316,12
10846;Freya P. Bowen;62;Macromedia;Research and Development;8852,23
10858;Hedwig V. Griffith;35;Yahoo;Finances;7534,49
10866;Courtney F. Harvey;61;Finale;Human Resources;7793,98
10867;Hedda H. Campos;53;Borland;Research and Development;1214,17
10870;Ferris C. Murphy;39;Lavasoft;Advertising;3166,79
10874;Carly K. Berry;37;Chami;Customer Relations;8706,64
10875;Reece P. Manning;32;Apple Systems;Accounting;6056,58
10884;Herrod Z. England;42;Google;Legal Department;6633,73
10885;Yetta S. Sweet;31;Altavista;Payroll;4037,06
10887;Kendall S. Holloway;38;Chami;Customer Relations;7688,66
10898;Avye L. Dodson;38;Sibelius;Sales and Marketing;4233,83
10906;Jordan U. Briggs;50;Borland;Payroll;4865,91
10914;Adrian N. Black;65;Microsoft;Quality Assurance;8822,38
10917;Ezra Q. Sherman;27;Cakewalk;Payroll;2238,53
10919;Tobias Q. Mays;50;Adobe;Legal Department;5858,66
10920;Malik J. Cox;35;Macromedia;Finances;7855,79
10926;Ramona R. Dotson;65;Sibelius;Advertising;6920,08
10938;Madeson T. Thompson;70;Macromedia;Customer Relations;8701,13
10939;Damian J. Middleton;45;Yahoo;Quality Assurance;7300,16
10940;Gregory C. Boyle;39;Yahoo;Payroll;4155,81
10944;Astra V. Hodge;34;Borland;Accounting;7028,14
10951;Gay N. Faulkner;31;Chami;Sales and Marketing;5947,46
10955;Walker D. Hurley;48;Altavista;Tech Support;9245,03
10957;Lara O. Sawyer;40;Yahoo;Research and Development;9379,39
10957;Lila Q. Hunt;45;Cakewalk;Advertising;7245,79
10970;Samuel F. Calderon;52;Adobe;Media Relations;5024,09
10974;Irma N. Pratt;24;Yahoo;Customer Service;5861,12
10976;Hayes N. Barrett;23;Borland;Tech Support;1988,05
10978;Urielle R. Hewitt;51;Macromedia;Asset Management;7843,64
10983;Baker F. Olsen;19;Altavista;Accounting;7849,31
10984;Erica H. Alston;19;Adobe;Advertising;4356,92
10996;Quin J. Mcneil;41;Microsoft;Human Resources;3238,05
10997;Thane H. Roach;44;Cakewalk;Legal Department;3877,96
11001;Fuller Q. Moses;29;Lavasoft;Public Relations;9090,51
11003;Shelby O. House;60;Sibelius;Tech Support;8831,11
11011;Rahim T. Watson;70;Yahoo;Customer Service;5023,87
11017;Jarrod W. Carroll;66;Lycos;Finances;7885,26
11022;Laurel Q. Mcconnell;34;Yahoo;Media Relations;7922,90
11034;Sydnee P. Langley;47;Macromedia;Legal Department;8239,92
11050;Madison F. Webb;30;Altavista;Asset Management;9822,52
11051;Declan D. Oconnor;50;Microsoft;Research and Development;4851,27
11056;Selma A. Vazquez;40;Altavista;Media Relations;7505,07
11060;Jana X. Shaw;49;Adobe;Quality Assurance;9759,45
11085;Alexandra W. Leonard;18;Chami;Payroll;2497,35
11089;Audrey S. Moreno;39;Cakewalk;Tech Support;9698,45
11090;Hilel I. Maldonado;50;Borland;Quality Assurance;2575,85
11099;Alec V. Chen;67;Finale;Public Relations;1846,23
11109;Rina F. Leblanc;46;Adobe;Human Resources;7080,34
11111;Wyoming H. Snyder;22;Yahoo;Advertising;8085,49
11118;Brenda S. Hale;37;Cakewalk;Tech Support;3337,22
11137;Hammett X. Olson;18;Borland;Accounting;7428,14
11138;Thane O. Monroe;32;Google;Research and Development;5921,27
11141;Clio O. Gray;52;Lavasoft;Research and Development;5618,75
11154;Dahlia T. Delgado;45;Altavista;Tech Support;6919,81
11157;Lester R. Snider;19;Microsoft;Quality Assurance;7696,40
11167;Carter J. Leach;63;Altavista;Asset Management;7074,01
11168;Lysandra I. Hartman;44;Adobe;Media Relations;6701,07
11170;Harlan Z. Key;41;Adobe;Media Relations;5877,09
11188;Zoe B. Gamble;38;Apple Systems;Customer Service;9758,52
11202;Remedios E. Cameron;66;Cakewalk;Human Resources;8571,51
11202;Blythe N. Curtis;34;Microsoft;Human Resources;9108,92
11206;Lucius Y. Whitney;40;Google;Sales and Marketing;3014,87
11210;Kai L. Rose;61;Borland;Advertising;9508,61
11212;Branden M. Dawson;61;Sibelius;Legal Department;8328,71
11217;Hollee D. Cole;65;Apple Systems;Finances;2739,43
11220;Armando R. Mack;60;Google;Sales and Marketing;4321,60
11230;Trevor J. Crosby;66;Apple Systems;Advertising;4068,12
11233;Hall E. Moody;26;Borland;Public Relations;3004,54
11234;Walter J. Copeland;52;Apple Systems;Advertising;4454,18
11250;Zelda P. Lawrence;40;Lavasoft;Tech Support;7520,64
11251;Cameran T. Fitzgerald;57;Lavasoft;Customer Relations;8616,40
11261;Charde A. Acevedo;28;Cakewalk;Media Relations;9858,06
11263;Renee L. Harmon;52;Adobe;Accounting;7072,35
11265;Martena W. Orr;35;Finale;Payroll;8141,05
11265;Solomon G. Fuller;38;Chami;Customer Relations;1691,97
11268;Carly B. Lambert;25;Lavasoft;Human Resources;3832,23
11272;Abra E. Bennett;22;Macromedia;Legal Department;4465,33
11287;Gretchen K. Powers;20;Lycos;Sales and Marketing;5688,99
11293;Ria B. Reyes;49;Yahoo;Customer Service;4934,64
11311;Skyler B. Anthony;58;Yahoo;Public Relations;4119,28
11315;Abraham I. Rasmussen;21;Google;Media Relations;3733,07
11319;Natalie T. Nicholson;51;Sibelius;Sales and Marketing;6197,48
11326;Ivy Y. Horne;62;Apple Systems;Customer Relations;2697,13
11329;Neil K. Foster;66;Microsoft;Sales and Marketing;4117,42
11330;Rebekah V. Webb;34;Macromedia;Research and Development;9026,66
11341;Grant F. Winters;36;Lycos;Finances;6762,69
11346;Melvin W. Pitts;48;Chami;Finances;5556,38
11347;Hammett N. Gordon;43;Microsoft;Public Relations;2646,54
11356;Oleg A. Weaver;63;Microsoft;Advertising;5256,84
11359;Yen J. Patton;61;Cakewalk;Advertising;6760,91
11361;Elmo E. Kelly;20;Apple Systems;Human Resources;9100,15
11364;Audrey M. Preston;55;Sibelius;Human Resources;7301,11
11373;Devin U. Ramsey;37;Google;Sales and Marketing;7235,87
11376;Steel C. Strickland;63;Borland;Customer Relations;8286,60
11377;Caesar R. Goff;24;Apple Systems;Public Relations;4123,63
11382;Xantha U. Stevenson;41;Microsoft;Research and Development;9068,84
11383;Knox J. Cleveland;59;Lavasoft;Research and Development;4169,98
11389;Montana I. Ward;20;Apple Systems;Media Relations;1243,03
11391;Josiah Z. Bond;54;Google;Sales and Marketing;9236,25
11398;Joshua W. Hutchinson;31;Adobe;Accounting;2426,33
11400;Adena N. Velazquez;56;Microsoft;Finances;9098,57
11404;Amelia V. Mccormick;67;Borland;Legal Department;2952,35
11408;Ciara L. Reynolds;45;Lavasoft;Legal Department;4315,37
11415;Fleur Z. Merritt;33;Finale;Sales and Marketing;4689,64
11417;Madison A. Lang;64;Apple Systems;Media Relations;1763,01
11434;Tasha Z. Robbins;69;Cakewalk;Customer Relations;9877,96
11436;Myles N. Johnston;33;Macromedia;Legal Department;3250,34
11436;Bruno I. Copeland;44;Adobe;Asset Management;7848,86
11441;Uriel L. Gregory;47;Adobe;Customer Service;8193,43
11443;Aphrodite L. Reyes;21;Macromedia;Customer Service;9489,21
